year,grandprix,driver,position
2021,Monaco Grand Prix,Nicholas Latifi,15
2021,Monaco Grand Prix,Yuki Tsunoda,15
2021,Monaco Grand Prix,Yuki Tsunoda,14
2021,Monaco Grand Prix,Nikita Mazepin,18
2021,Monaco Grand Prix,Nikita Mazepin,17
2021,Monaco Grand Prix,Mick Schumacher,18
2021,Azerbaijan Grand Prix,Sergio Perez,3
2021,Azerbaijan Grand Prix,Sergio Perez,2
2021,Azerbaijan Grand Prix,Sergio Perez,1
2021,Azerbaijan Grand Prix,Sergio Perez,2
2021,Azerbaijan Grand Prix,Sergio Perez,1
2021,Azerbaijan Grand Prix,Sebastian Vettel,8
2021,Azerbaijan Grand Prix,Sebastian Vettel,7
2021,Azerbaijan Grand Prix,Sebastian Vettel,6
2021,Azerbaijan Grand Prix,Sebastian Vettel,5
2021,Azerbaijan Grand Prix,Sebastian Vettel,3
2021,Azerbaijan Grand Prix,Sebastian Vettel,2
2021,Azerbaijan Grand Prix,Sebastian Vettel,1
2021,Azerbaijan Grand Prix,Sebastian Vettel,6
2021,Azerbaijan Grand Prix,Sebastian Vettel,4
2021,Azerbaijan Grand Prix,Sebastian Vettel,3
2021,Azerbaijan Grand Prix,Sebastian Vettel,2
2021,Azerbaijan Grand Prix,Pierre Gasly,4
2021,Azerbaijan Grand Prix,Pierre Gasly,5
2021,Azerbaijan Grand Prix,Pierre Gasly,4
2021,Azerbaijan Grand Prix,Pierre Gasly,4
2021,Azerbaijan Grand Prix,Pierre Gasly,3
2021,Azerbaijan Grand Prix,Charles Leclerc,9
2021,Azerbaijan Grand Prix,Charles Leclerc,7
2021,Azerbaijan Grand Prix,Charles Leclerc,6
2021,Azerbaijan Grand Prix,Charles Leclerc,5
2021,Azerbaijan Grand Prix,Charles Leclerc,5
2021,Azerbaijan Grand Prix,Charles Leclerc,3
2021,Azerbaijan Grand Prix,Lando Norris,11
2021,Azerbaijan Grand Prix,Lando Norris,15
2021,Azerbaijan Grand Prix,Lando Norris,13
2021,Azerbaijan Grand Prix,Lando Norris,12
2021,Azerbaijan Grand Prix,Lando Norris,10
2021,Azerbaijan Grand Prix,Lando Norris,9
2021,Azerbaijan Grand Prix,Lando Norris,8
2021,Azerbaijan Grand Prix,Lando Norris,7
2021,Azerbaijan Grand Prix,Lando Norris,5
2021,Azerbaijan Grand Prix,Fernando Alonso,13
2021,Azerbaijan Grand Prix,Fernando Alonso,12
2021,Azerbaijan Grand Prix,Fernando Alonso,11
2021,Azerbaijan Grand Prix,Fernando Alonso,12
2021,Azerbaijan Grand Prix,Fernando Alonso,11
2021,Azerbaijan Grand Prix,Fernando Alonso,10
2021,Azerbaijan Grand Prix,Fernando Alonso,6
2021,Azerbaijan Grand Prix,Yuki Tsunoda,7
2021,Azerbaijan Grand Prix,Yuki Tsunoda,11
2021,Azerbaijan Grand Prix,Yuki Tsunoda,9
2021,Azerbaijan Grand Prix,Yuki Tsunoda,8
2021,Azerbaijan Grand Prix,Yuki Tsunoda,7
2021,Azerbaijan Grand Prix,Yuki Tsunoda,6
2021,Azerbaijan Grand Prix,Carlos Sainz,5
2021,Azerbaijan Grand Prix,Carlos Sainz,14
2021,Azerbaijan Grand Prix,Carlos Sainz,13
2021,Azerbaijan Grand Prix,Carlos Sainz,12
2021,Azerbaijan Grand Prix,Carlos Sainz,11
2021,Azerbaijan Grand Prix,Carlos Sainz,9
2021,Azerbaijan Grand Prix,Carlos Sainz,8
2021,Azerbaijan Grand Prix,Daniel Ricciardo,12
2021,Azerbaijan Grand Prix,Daniel Ricciardo,10
2021,Azerbaijan Grand Prix,Daniel Ricciardo,8
2021,Azerbaijan Grand Prix,Daniel Ricciardo,12
2021,Azerbaijan Grand Prix,Daniel Ricciardo,11
2021,Azerbaijan Grand Prix,Daniel Ricciardo,10
2021,Azerbaijan Grand Prix,Daniel Ricciardo,9
2021,Azerbaijan Grand Prix,Kimi Raikkonen,13
2021,Azerbaijan Grand Prix,Kimi Raikkonen,12
2021,Azerbaijan Grand Prix,Kimi Raikkonen,11
2021,Azerbaijan Grand Prix,Kimi Raikkonen,10
2021,Azerbaijan Grand Prix,Kimi Raikkonen,8
2021,Azerbaijan Grand Prix,Kimi Raikkonen,14
2021,Azerbaijan Grand Prix,Kimi Raikkonen,12
2021,Azerbaijan Grand Prix,Kimi Raikkonen,11
2021,Azerbaijan Grand Prix,Kimi Raikkonen,10
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,18
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,16
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,15
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,14
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,13
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,13
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,14
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,13
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,12
2021,Azerbaijan Grand Prix,Antonio Giovinazzi,11
2021,Azerbaijan Grand Prix,Valtteri Bottas,9
2021,Azerbaijan Grand Prix,Valtteri Bottas,8
2021,Azerbaijan Grand Prix,Valtteri Bottas,7
2021,Azerbaijan Grand Prix,Valtteri Bottas,10
2021,Azerbaijan Grand Prix,Valtteri Bottas,9
2021,Azerbaijan Grand Prix,Valtteri Bottas,13
2021,Azerbaijan Grand Prix,Valtteri Bottas,12
2021,Azerbaijan Grand Prix,Mick Schumacher,16
2021,Azerbaijan Grand Prix,Mick Schumacher,18
2021,Azerbaijan Grand Prix,Mick Schumacher,17
2021,Azerbaijan Grand Prix,Mick Schumacher,16
2021,Azerbaijan Grand Prix,Mick Schumacher,14
2021,Azerbaijan Grand Prix,Nikita Mazepin,17
2021,Azerbaijan Grand Prix,Nikita Mazepin,15
2021,Azerbaijan Grand Prix,Nikita Mazepin,18
2021,Azerbaijan Grand Prix,Nikita Mazepin,14
2021,Azerbaijan Grand Prix,Lewis Hamilton,3
2021,Azerbaijan Grand Prix,Lewis Hamilton,2
2021,Azerbaijan Grand Prix,Nicholas Latifi,15
2021,Azerbaijan Grand Prix,Nicholas Latifi,13
2021,Azerbaijan Grand Prix,Nicholas Latifi,16
2021,Azerbaijan Grand Prix,Nicholas Latifi,14
2021,Azerbaijan Grand Prix,Nicholas Latifi,13
2021,Azerbaijan Grand Prix,Nicholas Latifi,15
2021,Azerbaijan Grand Prix,Nicholas Latifi,13
2021,Azerbaijan Grand Prix,George Russell,19
2021,Azerbaijan Grand Prix,George Russell,18
2021,Azerbaijan Grand Prix,George Russell,16
2021,Azerbaijan Grand Prix,George Russell,15
2021,Azerbaijan Grand Prix,George Russell,15
2021,Azerbaijan Grand Prix,George Russell,14
2021,Azerbaijan Grand Prix,Max Verstappen,2
2021,Azerbaijan Grand Prix,Max Verstappen,1
2021,Azerbaijan Grand Prix,Max Verstappen,2
2021,Azerbaijan Grand Prix,Max Verstappen,1
2021,Azerbaijan Grand Prix,Lance Stroll,14
2021,Azerbaijan Grand Prix,Lance Stroll,13
2021,Azerbaijan Grand Prix,Lance Stroll,11
2021,Azerbaijan Grand Prix,Lance Stroll,9
2021,Azerbaijan Grand Prix,Lance Stroll,7
2021,Azerbaijan Grand Prix,Lance Stroll,5
2021,Azerbaijan Grand Prix,Lance Stroll,4
2021,French Grand Prix,Max Verstappen,2
2021,French Grand Prix,Max Verstappen,1
2021,French Grand Prix,Max Verstappen,3
2021,French Grand Prix,Max Verstappen,2
2021,French Grand Prix,Max Verstappen,1
2021,French Grand Prix,Lewis Hamilton,2
2021,French Grand Prix,Lewis Hamilton,1
2021,French Grand Prix,Sergio Perez,3
2021,French Grand Prix,Sergio Perez,2
2021,French Grand Prix,Sergio Perez,1
2021,French Grand Prix,Sergio Perez,3
2021,French Grand Prix,Sergio Perez,3
2021,French Grand Prix,Valtteri Bottas,3
2021,French Grand Prix,Valtteri Bottas,2
2021,French Grand Prix,Lando Norris,9
2021,French Grand Prix,Lando Norris,8
2021,French Grand Prix,Lando Norris,7
2021,French Grand Prix,Lando Norris,5
2021,French Grand Prix,Lando Norris,13
2021,French Grand Prix,Lando Norris,11
2021,French Grand Prix,Lando Norris,9
2021,French Grand Prix,Lando Norris,8
2021,French Grand Prix,Lando Norris,7
2021,French Grand Prix,Lando Norris,6
2021,French Grand Prix,Lando Norris,5
2021,French Grand Prix,Daniel Ricciardo,8
2021,French Grand Prix,Daniel Ricciardo,7
2021,French Grand Prix,Daniel Ricciardo,12
2021,French Grand Prix,Daniel Ricciardo,11
2021,French Grand Prix,Daniel Ricciardo,10
2021,French Grand Prix,Daniel Ricciardo,9
2021,French Grand Prix,Daniel Ricciardo,8
2021,French Grand Prix,Daniel Ricciardo,7
2021,French Grand Prix,Daniel Ricciardo,7
2021,French Grand Prix,Daniel Ricciardo,6
2021,French Grand Prix,Pierre Gasly,13
2021,French Grand Prix,Pierre Gasly,12
2021,French Grand Prix,Pierre Gasly,11
2021,French Grand Prix,Pierre Gasly,10
2021,French Grand Prix,Pierre Gasly,10
2021,French Grand Prix,Pierre Gasly,9
2021,French Grand Prix,Pierre Gasly,8
2021,French Grand Prix,Pierre Gasly,7
2021,French Grand Prix,Fernando Alonso,10
2021,French Grand Prix,Fernando Alonso,9
2021,French Grand Prix,Fernando Alonso,7
2021,French Grand Prix,Fernando Alonso,14
2021,French Grand Prix,Fernando Alonso,12
2021,French Grand Prix,Fernando Alonso,11
2021,French Grand Prix,Fernando Alonso,10
2021,French Grand Prix,Fernando Alonso,8
2021,French Grand Prix,Sebastian Vettel,10
2021,French Grand Prix,Sebastian Vettel,9
2021,French Grand Prix,Sebastian Vettel,8
2021,French Grand Prix,Sebastian Vettel,6
2021,French Grand Prix,Sebastian Vettel,5
2021,French Grand Prix,Sebastian Vettel,9
2021,French Grand Prix,Lance Stroll,14
2021,French Grand Prix,Lance Stroll,12
2021,French Grand Prix,Lance Stroll,11
2021,French Grand Prix,Lance Stroll,9
2021,French Grand Prix,Lance Stroll,8
2021,French Grand Prix,Lance Stroll,7
2021,French Grand Prix,Lance Stroll,6
2021,French Grand Prix,Lance Stroll,13
2021,French Grand Prix,Lance Stroll,12
2021,French Grand Prix,Lance Stroll,11
2021,French Grand Prix,Lance Stroll,10
2021,French Grand Prix,Carlos Sainz,12
2021,French Grand Prix,Carlos Sainz,11
2021,French Grand Prix,Carlos Sainz,10
2021,French Grand Prix,Carlos Sainz,9
2021,French Grand Prix,Carlos Sainz,8
2021,French Grand Prix,Carlos Sainz,8
2021,French Grand Prix,George Russell,17
2021,French Grand Prix,George Russell,16
2021,French Grand Prix,George Russell,15
2021,French Grand Prix,George Russell,14
2021,French Grand Prix,George Russell,17
2021,French Grand Prix,George Russell,15
2021,French Grand Prix,George Russell,14
2021,French Grand Prix,George Russell,13
2021,French Grand Prix,George Russell,12
2021,French Grand Prix,George Russell,12
2021,French Grand Prix,Yuki Tsunoda,16
2021,French Grand Prix,Yuki Tsunoda,15
2021,French Grand Prix,Yuki Tsunoda,18
2021,French Grand Prix,Yuki Tsunoda,17
2021,French Grand Prix,Yuki Tsunoda,16
2021,French Grand Prix,Yuki Tsunoda,14
2021,French Grand Prix,Yuki Tsunoda,13
2021,French Grand Prix,Yuki Tsunoda,12
2021,French Grand Prix,Yuki Tsunoda,11
2021,French Grand Prix,Esteban Ocon,11
2021,French Grand Prix,Esteban Ocon,10
2021,French Grand Prix,Esteban Ocon,8
2021,French Grand Prix,Esteban Ocon,7
2021,French Grand Prix,Esteban Ocon,7
2021,French Grand Prix,Esteban Ocon,16
2021,French Grand Prix,Esteban Ocon,15
2021,French Grand Prix,Esteban Ocon,14
2021,French Grand Prix,Antonio Giovinazzi,12
2021,French Grand Prix,Antonio Giovinazzi,10
2021,French Grand Prix,Antonio Giovinazzi,9
2021,French Grand Prix,Antonio Giovinazzi,17
2021,French Grand Prix,Antonio Giovinazzi,16
2021,French Grand Prix,Antonio Giovinazzi,15
2021,French Grand Prix,Charles Leclerc,14
2021,French Grand Prix,Charles Leclerc,11
2021,French Grand Prix,Charles Leclerc,10
2021,French Grand Prix,Charles Leclerc,8
2021,French Grand Prix,Charles Leclerc,7
2021,French Grand Prix,Charles Leclerc,11
2021,French Grand Prix,Charles Leclerc,10
2021,French Grand Prix,Kimi Raikkonen,14
2021,French Grand Prix,Kimi Raikkonen,13
2021,French Grand Prix,Kimi Raikkonen,11
2021,French Grand Prix,Kimi Raikkonen,10
2021,French Grand Prix,Kimi Raikkonen,13
2021,French Grand Prix,Kimi Raikkonen,13
2021,French Grand Prix,Kimi Raikkonen,17
2021,French Grand Prix,Nicholas Latifi,17
2021,French Grand Prix,Nicholas Latifi,16
2021,French Grand Prix,Nicholas Latifi,15
2021,French Grand Prix,Nicholas Latifi,12
2021,French Grand Prix,Nicholas Latifi,18
2021,French Grand Prix,Nicholas Latifi,17
2021,French Grand Prix,Nicholas Latifi,16
2021,French Grand Prix,Nicholas Latifi,17
2021,French Grand Prix,Mick Schumacher,19
2021,French Grand Prix,Nikita Mazepin,19
2021,French Grand Prix,Nikita Mazepin,18
2021,French Grand Prix,Nikita Mazepin,17
2021,French Grand Prix,Nikita Mazepin,16
2021,Styrian Grand Prix,Valtteri Bottas,4
2021,Styrian Grand Prix,Valtteri Bottas,3
2021,Styrian Grand Prix,Valtteri Bottas,3
2021,Styrian Grand Prix,Sergio Perez,3
2021,Styrian Grand Prix,Sergio Perez,4
2021,Styrian Grand Prix,Lando Norris,4
2021,Styrian Grand Prix,Lando Norris,3
2021,Styrian Grand Prix,Lando Norris,5
2021,Styrian Grand Prix,Carlos Sainz,10
2021,Styrian Grand Prix,Carlos Sainz,10
2021,Styrian Grand Prix,Carlos Sainz,9
2021,Styrian Grand Prix,Carlos Sainz,8
2021,Styrian Grand Prix,Carlos Sainz,7
2021,Styrian Grand Prix,Carlos Sainz,6
2021,Styrian Grand Prix,Carlos Sainz,5
2021,Styrian Grand Prix,Carlos Sainz,6
2021,Styrian Grand Prix,Charles Leclerc,17
2021,Styrian Grand Prix,Charles Leclerc,17
2021,Styrian Grand Prix,Charles Leclerc,16
2021,Styrian Grand Prix,Charles Leclerc,15
2021,Styrian Grand Prix,Charles Leclerc,14
2021,Styrian Grand Prix,Charles Leclerc,13
2021,Styrian Grand Prix,Charles Leclerc,11
2021,Styrian Grand Prix,Charles Leclerc,10
2021,Styrian Grand Prix,Charles Leclerc,9
2021,Styrian Grand Prix,Charles Leclerc,8
2021,Styrian Grand Prix,Charles Leclerc,13
2021,Styrian Grand Prix,Charles Leclerc,12
2021,Styrian Grand Prix,Charles Leclerc,11
2021,Styrian Grand Prix,Charles Leclerc,10
2021,Styrian Grand Prix,Charles Leclerc,9
2021,Styrian Grand Prix,Charles Leclerc,8
2021,Styrian Grand Prix,Charles Leclerc,7
2021,Styrian Grand Prix,Lance Stroll,6
2021,Styrian Grand Prix,Lance Stroll,10
2021,Styrian Grand Prix,Lance Stroll,9
2021,Styrian Grand Prix,Lance Stroll,8
2021,Styrian Grand Prix,Lance Stroll,7
2021,Styrian Grand Prix,Lance Stroll,6
2021,Styrian Grand Prix,Fernando Alonso,6
2021,Styrian Grand Prix,Fernando Alonso,10
2021,Styrian Grand Prix,Fernando Alonso,9
2021,Styrian Grand Prix,Fernando Alonso,8
2021,Styrian Grand Prix,Yuki Tsunoda,9
2021,Styrian Grand Prix,Yuki Tsunoda,9
2021,Styrian Grand Prix,Yuki Tsunoda,8
2021,Styrian Grand Prix,Yuki Tsunoda,13
2021,Styrian Grand Prix,Yuki Tsunoda,11
2021,Styrian Grand Prix,Yuki Tsunoda,10
2021,Styrian Grand Prix,Yuki Tsunoda,9
2021,Styrian Grand Prix,Kimi Raikkonen,12
2021,Styrian Grand Prix,Kimi Raikkonen,12
2021,Styrian Grand Prix,Kimi Raikkonen,10
2021,Styrian Grand Prix,Kimi Raikkonen,9
2021,Styrian Grand Prix,Kimi Raikkonen,8
2021,Styrian Grand Prix,Kimi Raikkonen,7
2021,Styrian Grand Prix,Kimi Raikkonen,13
2021,Styrian Grand Prix,Kimi Raikkonen,13
2021,Styrian Grand Prix,Kimi Raikkonen,12
2021,Styrian Grand Prix,Kimi Raikkonen,11
2021,Styrian Grand Prix,Sebastian Vettel,11
2021,Styrian Grand Prix,Sebastian Vettel,11
2021,Styrian Grand Prix,Sebastian Vettel,10
2021,Styrian Grand Prix,Sebastian Vettel,9
2021,Styrian Grand Prix,Sebastian Vettel,12
2021,Styrian Grand Prix,Sebastian Vettel,11
2021,Styrian Grand Prix,Sebastian Vettel,10
2021,Styrian Grand Prix,Daniel Ricciardo,8
2021,Styrian Grand Prix,Daniel Ricciardo,12
2021,Styrian Grand Prix,Daniel Ricciardo,10
2021,Styrian Grand Prix,Daniel Ricciardo,9
2021,Styrian Grand Prix,Daniel Ricciardo,8
2021,Styrian Grand Prix,Daniel Ricciardo,7
2021,Styrian Grand Prix,Daniel Ricciardo,14
2021,Styrian Grand Prix,Daniel Ricciardo,13
2021,Styrian Grand Prix,Esteban Ocon,13
2021,Styrian Grand Prix,Esteban Ocon,14
2021,Styrian Grand Prix,Esteban Ocon,13
2021,Styrian Grand Prix,Esteban Ocon,11
2021,Styrian Grand Prix,Esteban Ocon,10
2021,Styrian Grand Prix,Esteban Ocon,14
2021,Styrian Grand Prix,Esteban Ocon,14
2021,Styrian Grand Prix,Antonio Giovinazzi,16
2021,Styrian Grand Prix,Antonio Giovinazzi,14
2021,Styrian Grand Prix,Antonio Giovinazzi,15
2021,Styrian Grand Prix,Antonio Giovinazzi,13
2021,Styrian Grand Prix,Antonio Giovinazzi,12
2021,Styrian Grand Prix,Antonio Giovinazzi,11
2021,Styrian Grand Prix,Mick Schumacher,16
2021,Styrian Grand Prix,Mick Schumacher,17
2021,Styrian Grand Prix,Mick Schumacher,16
2021,Styrian Grand Prix,Mick Schumacher,16
2021,Styrian Grand Prix,Nicholas Latifi,18
2021,Styrian Grand Prix,Nicholas Latifi,18
2021,Styrian Grand Prix,Nicholas Latifi,17
2021,Styrian Grand Prix,Nikita Mazepin,17
2021,Styrian Grand Prix,Nikita Mazepin,16
2021,Styrian Grand Prix,George Russell,7
2021,Austrian Grand Prix,Valtteri Bottas,4
2021,Austrian Grand Prix,Valtteri Bottas,2
2021,Austrian Grand Prix,Lando Norris,3
2021,Austrian Grand Prix,Lewis Hamilton,3
2021,Austrian Grand Prix,Lewis Hamilton,2
2021,Austrian Grand Prix,Carlos Sainz,12
2021,Austrian Grand Prix,Carlos Sainz,11
2021,Austrian Grand Prix,Carlos Sainz,10
2021,Austrian Grand Prix,Carlos Sainz,9
2021,Austrian Grand Prix,Carlos Sainz,8
2021,Austrian Grand Prix,Carlos Sainz,7
2021,Austrian Grand Prix,Carlos Sainz,6
2021,Austrian Grand Prix,Carlos Sainz,5
2021,Austrian Grand Prix,Carlos Sainz,7
2021,Austrian Grand Prix,Carlos Sainz,6
2021,Austrian Grand Prix,Sergio Perez,9
2021,Austrian Grand Prix,Sergio Perez,8
2021,Austrian Grand Prix,Sergio Perez,7
2021,Austrian Grand Prix,Sergio Perez,6
2021,Austrian Grand Prix,Sergio Perez,9
2021,Austrian Grand Prix,Sergio Perez,8
2021,Austrian Grand Prix,Sergio Perez,7
2021,Austrian Grand Prix,Sergio Perez,6
2021,Austrian Grand Prix,Sergio Perez,5
2021,Austrian Grand Prix,Daniel Ricciardo,9
2021,Austrian Grand Prix,Daniel Ricciardo,8
2021,Austrian Grand Prix,Daniel Ricciardo,6
2021,Austrian Grand Prix,Daniel Ricciardo,5
2021,Austrian Grand Prix,Daniel Ricciardo,11
2021,Austrian Grand Prix,Daniel Ricciardo,10
2021,Austrian Grand Prix,Daniel Ricciardo,9
2021,Austrian Grand Prix,Daniel Ricciardo,8
2021,Austrian Grand Prix,Daniel Ricciardo,7
2021,Austrian Grand Prix,Daniel Ricciardo,6
2021,Austrian Grand Prix,Daniel Ricciardo,5
2021,Austrian Grand Prix,Charles Leclerc,10
2021,Austrian Grand Prix,Charles Leclerc,7
2021,Austrian Grand Prix,Charles Leclerc,6
2021,Austrian Grand Prix,Charles Leclerc,5
2021,Austrian Grand Prix,Charles Leclerc,9
2021,Austrian Grand Prix,Charles Leclerc,8
2021,Austrian Grand Prix,Charles Leclerc,7
2021,Austrian Grand Prix,Pierre Gasly,5
2021,Austrian Grand Prix,Pierre Gasly,17
2021,Austrian Grand Prix,Pierre Gasly,16
2021,Austrian Grand Prix,Pierre Gasly,14
2021,Austrian Grand Prix,Pierre Gasly,13
2021,Austrian Grand Prix,Pierre Gasly,12
2021,Austrian Grand Prix,Pierre Gasly,11
2021,Austrian Grand Prix,Pierre Gasly,10
2021,Austrian Grand Prix,Pierre Gasly,9
2021,Austrian Grand Prix,Pierre Gasly,8
2021,Austrian Grand Prix,Pierre Gasly,7
2021,Austrian Grand Prix,Pierre Gasly,6
2021,Austrian Grand Prix,Pierre Gasly,11
2021,Austrian Grand Prix,Pierre Gasly,10
2021,Austrian Grand Prix,Pierre Gasly,9
2021,Austrian Grand Prix,Fernando Alonso,14
2021,Austrian Grand Prix,Fernando Alonso,13
2021,Austrian Grand Prix,Fernando Alonso,12
2021,Austrian Grand Prix,Fernando Alonso,11
2021,Austrian Grand Prix,Fernando Alonso,9
2021,Austrian Grand Prix,Fernando Alonso,15
2021,Austrian Grand Prix,Fernando Alonso,14
2021,Austrian Grand Prix,Fernando Alonso,13
2021,Austrian Grand Prix,Fernando Alonso,12
2021,Austrian Grand Prix,Fernando Alonso,11
2021,Austrian Grand Prix,Fernando Alonso,10
2021,Austrian Grand Prix,George Russell,12
2021,Austrian Grand Prix,George Russell,11
2021,Austrian Grand Prix,George Russell,10
2021,Austrian Grand Prix,George Russell,9
2021,Austrian Grand Prix,George Russell,15
2021,Austrian Grand Prix,George Russell,14
2021,Austrian Grand Prix,George Russell,13
2021,Austrian Grand Prix,George Russell,12
2021,Austrian Grand Prix,George Russell,11
2021,Austrian Grand Prix,George Russell,11
2021,Austrian Grand Prix,George Russell,10
2021,Austrian Grand Prix,Yuki Tsunoda,6
2021,Austrian Grand Prix,Yuki Tsunoda,18
2021,Austrian Grand Prix,Yuki Tsunoda,17
2021,Austrian Grand Prix,Yuki Tsunoda,16
2021,Austrian Grand Prix,Yuki Tsunoda,15
2021,Austrian Grand Prix,Yuki Tsunoda,14
2021,Austrian Grand Prix,Yuki Tsunoda,13
2021,Austrian Grand Prix,Yuki Tsunoda,11
2021,Austrian Grand Prix,Yuki Tsunoda,10
2021,Austrian Grand Prix,Yuki Tsunoda,9
2021,Austrian Grand Prix,Yuki Tsunoda,12
2021,Austrian Grand Prix,Lance Stroll,7
2021,Austrian Grand Prix,Lance Stroll,6
2021,Austrian Grand Prix,Lance Stroll,17
2021,Austrian Grand Prix,Lance Stroll,17
2021,Austrian Grand Prix,Lance Stroll,16
2021,Austrian Grand Prix,Lance Stroll,15
2021,Austrian Grand Prix,Lance Stroll,13
2021,Austrian Grand Prix,Lance Stroll,13
2021,Austrian Grand Prix,Lance Stroll,16
2021,Austrian Grand Prix,Lance Stroll,15
2021,Austrian Grand Prix,Lance Stroll,13
2021,Austrian Grand Prix,Antonio Giovinazzi,18
2021,Austrian Grand Prix,Antonio Giovinazzi,17
2021,Austrian Grand Prix,Antonio Giovinazzi,16
2021,Austrian Grand Prix,Antonio Giovinazzi,15
2021,Austrian Grand Prix,Antonio Giovinazzi,14
2021,Austrian Grand Prix,Antonio Giovinazzi,13
2021,Austrian Grand Prix,Antonio Giovinazzi,17
2021,Austrian Grand Prix,Antonio Giovinazzi,16
2021,Austrian Grand Prix,Antonio Giovinazzi,15
2021,Austrian Grand Prix,Antonio Giovinazzi,14
2021,Austrian Grand Prix,Kimi Raikkonen,13
2021,Austrian Grand Prix,Kimi Raikkonen,12
2021,Austrian Grand Prix,Kimi Raikkonen,11
2021,Austrian Grand Prix,Kimi Raikkonen,10
2021,Austrian Grand Prix,Kimi Raikkonen,8
2021,Austrian Grand Prix,Kimi Raikkonen,7
2021,Austrian Grand Prix,Kimi Raikkonen,6
2021,Austrian Grand Prix,Kimi Raikkonen,14
2021,Austrian Grand Prix,Kimi Raikkonen,13
2021,Austrian Grand Prix,Kimi Raikkonen,12
2021,Austrian Grand Prix,Nicholas Latifi,16
2021,Austrian Grand Prix,Nicholas Latifi,15
2021,Austrian Grand Prix,Nicholas Latifi,14
2021,Austrian Grand Prix,Nicholas Latifi,13
2021,Austrian Grand Prix,Nicholas Latifi,12
2021,Austrian Grand Prix,Nicholas Latifi,12
2021,Austrian Grand Prix,Nicholas Latifi,16
2021,Austrian Grand Prix,Nicholas Latifi,15
2021,Austrian Grand Prix,Nicholas Latifi,15
2021,Austrian Grand Prix,Sebastian Vettel,8
2021,Austrian Grand Prix,Sebastian Vettel,7
2021,Austrian Grand Prix,Sebastian Vettel,5
2021,Austrian Grand Prix,Sebastian Vettel,17
2021,Austrian Grand Prix,Sebastian Vettel,16
2021,Austrian Grand Prix,Sebastian Vettel,15
